datetime,ticker,price,signal,pnl
2024-03-06 11:00:00-05:00,NVDA,883.9631958007812,1.0,1.21319580078125
2024-03-06 11:20:00-05:00,NVDA,884.489990234375,1.0,0.52679443359375
2024-03-06 11:25:00-05:00,NVDA,883.8900146484375,1.0,-0.5999755859375
2024-03-06 11:30:00-05:00,NVDA,880.7562866210938,1.0,-3.13372802734375
2024-03-06 11:35:00-05:00,NVDA,883.4299926757812,1.0,2.6737060546875
2024-03-06 11:40:00-05:00,NVDA,884.22998046875,1.0,0.79998779296875
2024-03-06 11:45:00-05:00,NVDA,883.655029296875,1.0,-0.574951171875
2024-03-06 11:50:00-05:00,NVDA,884.8599853515625,1.0,1.2049560546875
2024-03-06 11:55:00-05:00,NVDA,884.27001953125,1.0,-0.5899658203125
2024-03-06 12:00:00-05:00,NVDA,886.0900268554688,1.0,1.82000732421875
2024-03-06 12:05:00-05:00,NVDA,886.4500122070312,1.0,0.3599853515625
2024-03-06 12:10:00-05:00,NVDA,887.5599975585938,1.0,1.1099853515625
2024-03-06 12:15:00-05:00,NVDA,886.3800048828125,1.0,-1.17999267578125
2024-03-06 12:20:00-05:00,NVDA,886.4099731445312,1.0,0.02996826171875
2024-03-06 12:25:00-05:00,NVDA,887.8300170898438,1.0,1.4200439453125
2024-03-06 12:30:00-05:00,NVDA,888.6599731445312,1.0,0.8299560546875
2024-03-06 12:35:00-05:00,NVDA,887.9923706054688,1.0,-0.6676025390625
2024-03-06 12:40:00-05:00,NVDA,887.7260131835938,1.0,-0.266357421875
2024-03-06 12:45:00-05:00,NVDA,886.9761962890625,1.0,-0.74981689453125
2024-03-06 12:50:00-05:00,NVDA,887.6199951171875,1.0,0.643798828125
2024-03-06 12:55:00-05:00,NVDA,887.7139892578125,1.0,0.093994140625
2024-03-06 13:00:00-05:00,NVDA,888.8159790039062,1.0,1.10198974609375
2024-03-06 13:05:00-05:00,NVDA,888.3099975585938,1.0,-0.5059814453125
2024-03-06 13:10:00-05:00,NVDA,892.5999755859375,1.0,4.28997802734375
2024-03-06 13:15:00-05:00,NVDA,892.6799926757812,1.0,0.08001708984375
2024-03-06 13:20:00-05:00,NVDA,896.4658203125,1.0,3.78582763671875
2024-03-06 13:25:00-05:00,NVDA,894.530029296875,1.0,-1.935791015625
2024-03-06 13:30:00-05:00,NVDA,891.9671020507812,1.0,-2.56292724609375
2024-03-06 13:35:00-05:00,NVDA,892.5720825195312,1.0,0.60498046875
2024-03-06 13:40:00-05:00,NVDA,893.7625122070312,1.0,1.1904296875
2024-03-06 13:45:00-05:00,NVDA,887.8499755859375,1.0,-5.91253662109375
2024-03-06 13:50:00-05:00,NVDA,888.14501953125,1.0,0.2950439453125
2024-03-06 13:55:00-05:00,NVDA,890.7100219726562,1.0,2.56500244140625
2024-03-06 14:00:00-05:00,NVDA,890.1719970703125,1.0,-0.53802490234375
2024-03-06 14:05:00-05:00,NVDA,891.7100219726562,1.0,1.53802490234375
2024-03-06 14:10:00-05:00,NVDA,891.6950073242188,1.0,-0.0150146484375
2024-03-06 14:15:00-05:00,NVDA,891.4324951171875,1.0,-0.26251220703125
2024-03-06 14:20:00-05:00,NVDA,892.3740234375,1.0,0.9415283203125
2024-03-06 14:25:00-05:00,NVDA,892.9099731445312,1.0,0.53594970703125
2024-03-06 14:30:00-05:00,NVDA,890.3599853515625,1.0,-2.54998779296875
2024-03-06 14:35:00-05:00,NVDA,890.9340209960938,1.0,0.57403564453125
2024-03-06 14:40:00-05:00,NVDA,891.6500244140625,1.0,0.71600341796875
2024-03-06 14:45:00-05:00,NVDA,888.2899780273438,1.0,-3.36004638671875
2024-03-06 14:50:00-05:00,NVDA,889.1226806640625,1.0,0.83270263671875
2024-03-06 14:55:00-05:00,NVDA,886.4600219726562,1.0,-2.66265869140625
2024-03-06 15:00:00-05:00,NVDA,888.5042114257812,1.0,2.044189453125
2024-03-06 15:05:00-05:00,NVDA,887.9699096679688,1.0,-0.5343017578125
2024-03-06 15:10:00-05:00,NVDA,884.14990234375,1.0,-3.82000732421875
2024-03-06 15:15:00-05:00,NVDA,885.1898803710938,1.0,1.03997802734375
2024-03-06 15:20:00-05:00,NVDA,882.5700073242188,1.0,-2.619873046875
2024-03-06 15:25:00-05:00,NVDA,883.0064086914062,1.0,0.4364013671875
2024-03-06 15:30:00-05:00,NVDA,878.8499755859375,1.0,-4.15643310546875
2024-03-06 15:35:00-05:00,NVDA,881.4594116210938,1.0,2.60943603515625
2024-03-06 15:40:00-05:00,NVDA,881.885986328125,1.0,0.42657470703125
2024-03-06 15:45:00-05:00,NVDA,885.1300048828125,1.0,3.2440185546875
2024-03-06 15:50:00-05:00,NVDA,885.659912109375,1.0,0.5299072265625
2024-03-06 15:55:00-05:00,NVDA,887.4450073242188,1.0,1.78509521484375
2024-03-06 16:00:00-05:00,NVDA,885.69,1.0,-1.7550073242186954
2024-03-06 16:05:00-05:00,NVDA,885.3,1.0,-0.39000000000010004
2024-03-06 16:10:00-05:00,NVDA,886.15,1.0,0.8500000000000227
2024-03-06 16:15:00-05:00,NVDA,886.32,1.0,0.17000000000007276
2024-03-06 16:20:00-05:00,NVDA,887.32,1.0,1.0
2024-03-06 16:25:00-05:00,NVDA,888.85,1.0,1.5299999999999727
2024-03-06 16:30:00-05:00,NVDA,889.5,1.0,0.6499999999999773
2024-03-06 16:35:00-05:00,NVDA,891.59,1.0,2.090000000000032
2024-03-06 16:40:00-05:00,NVDA,889.32,1.0,-2.269999999999982
2024-03-06 16:45:00-05:00,NVDA,889.78,1.0,0.4599999999999227
2024-03-06 16:50:00-05:00,NVDA,632.5608,-1.0,-257.2192
2024-03-06 16:55:00-05:00,NVDA,888.26,1.0,-255.69920000000002
2024-03-06 17:00:00-05:00,NVDA,888.78,1.0,0.5199999999999818
2024-03-06 17:05:00-05:00,NVDA,888.77,1.0,-0.009999999999990905
2024-03-06 17:10:00-05:00,NVDA,888.7,1.0,-0.06999999999993634
2024-03-06 17:15:00-05:00,NVDA,889.2,1.0,0.5
2024-03-06 17:20:00-05:00,NVDA,889.695,1.0,0.49500000000000455
2024-03-06 17:25:00-05:00,NVDA,890.7352,1.0,1.0401999999999134
2024-03-06 17:30:00-05:00,NVDA,889.99,1.0,-0.7451999999999543
2024-03-06 17:35:00-05:00,NVDA,890.04,1.0,0.049999999999954525
2024-03-06 17:40:00-05:00,NVDA,890.5,1.0,0.4600000000000364
2024-03-06 17:45:00-05:00,NVDA,890.33,1.0,-0.16999999999995907
2024-03-06 17:50:00-05:00,NVDA,890.1,1.0,-0.2300000000000182
2024-03-06 17:55:00-05:00,NVDA,889.4,1.0,-0.7000000000000455
2024-03-06 18:00:00-05:00,NVDA,889.48,1.0,0.08000000000004093
2024-03-06 18:05:00-05:00,NVDA,889.75,1.0,0.2699999999999818
2024-03-06 18:10:00-05:00,NVDA,889.71,1.0,-0.03999999999996362
2024-03-06 18:15:00-05:00,NVDA,889.59,1.0,-0.12000000000000455
2024-03-06 18:20:00-05:00,NVDA,889.65,1.0,0.05999999999994543
2024-03-06 18:25:00-05:00,NVDA,889.575,1.0,-0.07499999999993179
2024-03-06 18:30:00-05:00,NVDA,889.75,1.0,0.17499999999995453
2024-03-06 18:35:00-05:00,NVDA,889.63,1.0,-0.12000000000000455
2024-03-06 18:40:00-05:00,NVDA,889.6,1.0,-0.029999999999972715
2024-03-06 18:45:00-05:00,NVDA,889.41,1.0,-0.19000000000005457
2024-03-06 18:50:00-05:00,NVDA,889.55,1.0,0.13999999999998636
2024-03-06 18:55:00-05:00,NVDA,889.3,1.0,-0.25
2024-03-07 04:00:00-05:00,NVDA,891.42,1.0,2.1200000000000045
2024-03-07 04:05:00-05:00,NVDA,892.37,1.0,0.9500000000000455
2024-03-07 04:10:00-05:00,NVDA,892.31,1.0,-0.06000000000005912
2024-03-07 04:15:00-05:00,NVDA,894.0,1.0,1.6900000000000546
2024-03-07 04:20:00-05:00,NVDA,895.38,1.0,1.3799999999999955
2024-03-07 04:25:00-05:00,NVDA,896.5,1.0,1.1200000000000045
2024-03-07 04:30:00-05:00,NVDA,896.8,1.0,0.2999999999999545
2024-03-07 04:35:00-05:00,NVDA,897.87,1.0,1.07000000000005
2024-03-07 04:40:00-05:00,NVDA,897.99,1.0,0.12000000000000455
2024-03-07 04:45:00-05:00,NVDA,898.61,1.0,0.6200000000000045
2024-03-07 04:50:00-05:00,NVDA,899.16,1.0,0.5499999999999545
2024-03-07 04:55:00-05:00,NVDA,901.2,1.0,2.0400000000000773
2024-03-07 05:00:00-05:00,NVDA,900.2,1.0,-1.0
2024-03-07 05:05:00-05:00,NVDA,900.88,1.0,0.67999999999995
2024-03-07 05:10:00-05:00,NVDA,900.84,1.0,-0.03999999999996362
2024-03-07 05:15:00-05:00,NVDA,901.01,1.0,0.16999999999995907
2024-03-07 05:20:00-05:00,NVDA,900.4,1.0,-0.6100000000000136
2024-03-07 05:25:00-05:00,NVDA,899.69,1.0,-0.7099999999999227
2024-03-07 05:30:00-05:00,NVDA,899.7,1.0,0.009999999999990905
2024-03-07 05:35:00-05:00,NVDA,900.06,1.0,0.35999999999989996
2024-03-07 05:40:00-05:00,NVDA,900.5,1.0,0.44000000000005457
2024-03-07 05:45:00-05:00,NVDA,901.27,1.0,0.7699999999999818
2024-03-07 05:50:00-05:00,NVDA,903.17,1.0,1.8999999999999773
2024-03-07 05:55:00-05:00,NVDA,903.2,1.0,0.030000000000086402
2024-03-07 06:00:00-05:00,NVDA,902.85,1.0,-0.35000000000002274
2024-03-07 06:05:00-05:00,NVDA,904.34,1.0,1.490000000000009
2024-03-07 06:10:00-05:00,NVDA,903.88,1.0,-0.4600000000000364
2024-03-07 06:15:00-05:00,NVDA,903.02,1.0,-0.8600000000000136
2024-03-07 06:20:00-05:00,NVDA,902.59,1.0,-0.42999999999995
2024-03-07 06:25:00-05:00,NVDA,902.49,1.0,-0.10000000000002274
2024-03-07 06:30:00-05:00,NVDA,903.15,1.0,0.6599999999999682
2024-03-07 06:35:00-05:00,NVDA,904.41,1.0,1.259999999999991
2024-03-07 06:40:00-05:00,NVDA,904.11,1.0,-0.2999999999999545
2024-03-07 06:45:00-05:00,NVDA,903.95,1.0,-0.15999999999996817
2024-03-07 06:50:00-05:00,NVDA,903.95,1.0,0.0
2024-03-07 06:55:00-05:00,NVDA,903.0,1.0,-0.9500000000000455
2024-03-07 07:00:00-05:00,NVDA,903.44,1.0,0.44000000000005457
2024-03-07 07:05:00-05:00,NVDA,902.46,1.0,-0.9800000000000182
2024-03-07 07:10:00-05:00,NVDA,902.81,1.0,0.34999999999990905
2024-03-07 07:15:00-05:00,NVDA,903.0,1.0,0.19000000000005457
2024-03-07 07:20:00-05:00,NVDA,903.34,1.0,0.34000000000003183
2024-03-07 07:25:00-05:00,NVDA,903.25,1.0,-0.09000000000003183
2024-03-07 07:30:00-05:00,NVDA,902.71,1.0,-0.5399999999999636
2024-03-07 07:35:00-05:00,NVDA,902.88,1.0,0.16999999999995907
2024-03-07 07:40:00-05:00,NVDA,902.23,1.0,-0.6499999999999773
2024-03-07 07:45:00-05:00,NVDA,902.11,1.0,-0.12000000000000455
2024-03-07 07:50:00-05:00,NVDA,901.61,1.0,-0.5
2024-03-07 07:55:00-05:00,NVDA,901.91,1.0,0.2999999999999545
2024-03-07 08:00:00-05:00,NVDA,886.59,1.0,-15.319999999999936
2024-03-07 08:05:00-05:00,NVDA,901.99,1.0,15.399999999999977
2024-03-07 08:10:00-05:00,NVDA,902.65,1.0,0.6599999999999682
2024-03-07 08:15:00-05:00,NVDA,903.305,1.0,0.6549999999999727
2024-03-07 08:20:00-05:00,NVDA,903.05,1.0,-0.25499999999999545
2024-03-07 08:25:00-05:00,NVDA,902.75,1.0,-0.2999999999999545
2024-03-07 08:30:00-05:00,NVDA,905.66,1.0,2.909999999999968
2024-03-07 08:35:00-05:00,NVDA,903.8,1.0,-1.8600000000000136
2024-03-07 08:40:00-05:00,NVDA,904.7,1.0,0.900000000000091
2024-03-07 08:45:00-05:00,NVDA,903.16,1.0,-1.5400000000000773
2024-03-07 08:50:00-05:00,NVDA,903.14,1.0,-0.01999999999998181
2024-03-07 08:55:00-05:00,NVDA,903.195,1.0,0.055000000000063665
2024-03-07 09:00:00-05:00,NVDA,902.29,1.0,-0.9050000000000864
2024-03-07 09:05:00-05:00,NVDA,903.09,1.0,0.8000000000000682
2024-03-07 09:10:00-05:00,NVDA,902.76,1.0,-0.3300000000000409
2024-03-07 09:30:00-05:00,NVDA,902.9498901367188,1.0,0.1898901367187591
2024-03-07 09:35:00-05:00,NVDA,905.5,1.0,2.55010986328125
2024-03-07 09:40:00-05:00,NVDA,904.5050048828125,1.0,-0.9949951171875
2024-03-07 09:45:00-05:00,NVDA,904.7449951171875,1.0,0.239990234375
2024-03-07 09:50:00-05:00,NVDA,907.0,1.0,2.2550048828125
2024-03-07 09:55:00-05:00,NVDA,904.6768798828125,1.0,-2.3231201171875
2024-03-07 10:00:00-05:00,NVDA,906.6710205078125,1.0,1.994140625
2024-03-07 10:05:00-05:00,NVDA,906.4619750976562,1.0,-0.20904541015625
2024-03-07 10:10:00-05:00,NVDA,909.6900024414062,1.0,3.22802734375
2024-03-07 10:15:00-05:00,NVDA,911.5800170898438,1.0,1.8900146484375
2024-03-07 10:20:00-05:00,NVDA,915.0499877929688,1.0,3.469970703125
2024-03-07 10:25:00-05:00,NVDA,915.5275268554688,1.0,0.4775390625
2024-03-07 10:30:00-05:00,NVDA,913.3300170898438,1.0,-2.197509765625
2024-03-07 10:35:00-05:00,NVDA,916.3095703125,1.0,2.97955322265625
2024-03-07 10:40:00-05:00,NVDA,918.9000244140625,1.0,2.5904541015625
2024-03-07 10:45:00-05:00,NVDA,918.9797973632812,1.0,0.07977294921875
2024-03-07 10:50:00-05:00,NVDA,915.8060302734375,1.0,-3.17376708984375
2024-03-07 10:55:00-05:00,NVDA,917.135009765625,1.0,1.3289794921875
2024-03-07 11:00:00-05:00,NVDA,917.8300170898438,1.0,0.69500732421875
2024-03-07 11:05:00-05:00,NVDA,917.2470092773438,1.0,-0.5830078125
2024-03-07 11:10:00-05:00,NVDA,917.7349853515625,1.0,0.48797607421875
2024-03-07 11:15:00-05:00,NVDA,917.4171142578125,1.0,-0.31787109375
2024-03-07 11:20:00-05:00,NVDA,919.3699951171875,1.0,1.952880859375
2024-03-07 11:25:00-05:00,NVDA,921.4381103515625,1.0,2.068115234375
2024-03-07 11:30:00-05:00,NVDA,918.5195922851562,1.0,-2.91851806640625
2024-03-07 11:35:00-05:00,NVDA,917.0499877929688,1.0,-1.4696044921875
2024-03-07 11:40:00-05:00,NVDA,917.5700073242188,1.0,0.52001953125
2024-03-07 11:45:00-05:00,NVDA,917.0499877929688,1.0,-0.52001953125
2024-03-07 11:50:00-05:00,NVDA,917.0001220703125,1.0,-0.04986572265625
2024-03-07 11:55:00-05:00,NVDA,918.0599975585938,1.0,1.05987548828125
2024-03-07 12:00:00-05:00,NVDA,917.5499877929688,1.0,-0.510009765625
2024-03-07 12:05:00-05:00,NVDA,917.8599853515625,1.0,0.30999755859375
2024-03-07 12:10:00-05:00,NVDA,918.3880004882812,1.0,0.52801513671875
2024-03-07 12:15:00-05:00,NVDA,919.4293212890625,1.0,1.04132080078125
2024-03-07 12:20:00-05:00,NVDA,919.18310546875,1.0,-0.2462158203125
2024-03-07 12:25:00-05:00,NVDA,917.0900268554688,1.0,-2.09307861328125
2024-03-07 12:30:00-05:00,NVDA,916.530029296875,1.0,-0.55999755859375
2024-03-07 12:35:00-05:00,NVDA,915.614990234375,1.0,-0.9150390625
2024-03-07 12:40:00-05:00,NVDA,916.8300170898438,1.0,1.21502685546875
2024-03-07 12:45:00-05:00,NVDA,917.8616943359375,1.0,1.03167724609375
2024-03-07 12:50:00-05:00,NVDA,918.3005981445312,1.0,0.43890380859375
2024-03-07 12:55:00-05:00,NVDA,918.885986328125,1.0,0.58538818359375
2024-03-07 13:00:00-05:00,NVDA,918.5300903320312,1.0,-0.35589599609375
2024-03-07 13:05:00-05:00,NVDA,919.5,1.0,0.96990966796875
2024-03-07 13:10:00-05:00,NVDA,918.6599731445312,1.0,-0.84002685546875
2024-03-07 13:15:00-05:00,NVDA,918.385009765625,1.0,-0.27496337890625
2024-03-07 13:20:00-05:00,NVDA,918.4249877929688,1.0,0.03997802734375
2024-03-07 13:25:00-05:00,NVDA,918.7117919921875,1.0,0.28680419921875
2024-03-07 13:30:00-05:00,NVDA,919.0800170898438,1.0,0.36822509765625
2024-03-07 13:35:00-05:00,NVDA,918.9400024414062,1.0,-0.1400146484375
2024-03-07 13:40:00-05:00,NVDA,918.6099243164062,1.0,-0.330078125
2024-03-07 13:45:00-05:00,NVDA,917.9949951171875,1.0,-0.61492919921875
2024-03-07 13:50:00-05:00,NVDA,919.3511962890625,1.0,1.356201171875
2024-03-07 13:55:00-05:00,NVDA,919.2650146484375,1.0,-0.086181640625
2024-03-07 14:00:00-05:00,NVDA,921.77001953125,1.0,2.5050048828125
2024-03-07 14:05:00-05:00,NVDA,921.7899780273438,1.0,0.01995849609375
2024-03-07 14:10:00-05:00,NVDA,924.2899780273438,1.0,2.5
2024-03-07 14:15:00-05:00,NVDA,923.9639892578125,1.0,-0.32598876953125
2024-03-07 14:20:00-05:00,NVDA,924.26708984375,1.0,0.3031005859375
2024-03-07 14:25:00-05:00,NVDA,923.7026977539062,1.0,-0.56439208984375
2024-03-07 14:30:00-05:00,NVDA,922.9600219726562,1.0,-0.74267578125
2024-03-07 14:35:00-05:00,NVDA,922.02001953125,1.0,-0.94000244140625
2024-03-07 14:40:00-05:00,NVDA,922.469970703125,1.0,0.449951171875
2024-03-07 14:45:00-05:00,NVDA,924.2349853515625,1.0,1.7650146484375
2024-03-07 14:50:00-05:00,NVDA,924.1849975585938,1.0,-0.04998779296875
2024-03-07 14:55:00-05:00,NVDA,920.1900024414062,1.0,-3.9949951171875
2024-03-07 15:00:00-05:00,NVDA,921.1599731445312,1.0,0.969970703125
2024-03-07 15:05:00-05:00,NVDA,921.125,1.0,-0.03497314453125
2024-03-07 15:10:00-05:00,NVDA,920.6383056640625,1.0,-0.4866943359375
2024-03-07 15:15:00-05:00,NVDA,921.1300048828125,1.0,0.49169921875
2024-03-07 15:20:00-05:00,NVDA,920.78662109375,1.0,-0.3433837890625
2024-03-07 15:25:00-05:00,NVDA,922.0501098632812,1.0,1.26348876953125
2024-03-07 15:30:00-05:00,NVDA,923.1849975585938,1.0,1.1348876953125
2024-03-07 15:35:00-05:00,NVDA,923.3900146484375,1.0,0.20501708984375
2024-03-07 15:40:00-05:00,NVDA,922.6599731445312,1.0,-0.73004150390625
2024-03-07 15:45:00-05:00,NVDA,922.52197265625,1.0,-0.13800048828125
2024-03-07 15:50:00-05:00,NVDA,925.5599975585938,1.0,3.03802490234375
2024-03-07 15:55:00-05:00,NVDA,926.739990234375,1.0,1.17999267578125
2024-03-07 16:00:00-05:00,NVDA,927.375,1.0,0.635009765625
2024-03-07 16:05:00-05:00,NVDA,924.1,1.0,-3.2749999999999773
2024-03-07 16:10:00-05:00,NVDA,923.0,1.0,-1.1000000000000227
2024-03-07 16:15:00-05:00,NVDA,920.25,1.0,-2.75
2024-03-07 16:20:00-05:00,NVDA,918.4,1.0,-1.8500000000000227
2024-03-07 16:25:00-05:00,NVDA,923.0,1.0,4.600000000000023
2024-03-07 16:30:00-05:00,NVDA,921.42,1.0,-1.580000000000041
2024-03-07 16:35:00-05:00,NVDA,923.51,1.0,2.090000000000032
2024-03-07 16:40:00-05:00,NVDA,923.34,1.0,-0.16999999999995907
2024-03-07 16:45:00-05:00,NVDA,923.02,1.0,-0.32000000000005
2024-03-07 16:50:00-05:00,NVDA,926.9999,1.0,3.9799000000000433
2024-03-07 16:55:00-05:00,NVDA,926.3,1.0,-0.6999000000000706
2024-03-07 17:00:00-05:00,NVDA,925.71,1.0,-0.5899999999999181
2024-03-07 17:05:00-05:00,NVDA,926.01,1.0,0.2999999999999545
2024-03-07 17:10:00-05:00,NVDA,930.0,1.0,3.990000000000009
2024-03-07 17:15:00-05:00,NVDA,933.51,1.0,3.509999999999991
2024-03-07 17:20:00-05:00,NVDA,934.54,1.0,1.0299999999999727
2024-03-07 17:25:00-05:00,NVDA,935.4,1.0,0.8600000000000136
2024-03-07 17:30:00-05:00,NVDA,935.5,1.0,0.10000000000002274
2024-03-07 17:35:00-05:00,NVDA,937.29,1.0,1.7899999999999636
2024-03-07 17:40:00-05:00,NVDA,938.5,1.0,1.2100000000000364
2024-03-07 17:45:00-05:00,NVDA,937.65,1.0,-0.8500000000000227
2024-03-07 17:50:00-05:00,NVDA,938.7,1.0,1.0500000000000682
2024-03-07 17:55:00-05:00,NVDA,940.11,1.0,1.4099999999999682
2024-03-07 18:00:00-05:00,NVDA,938.53,1.0,-1.580000000000041
2024-03-07 18:05:00-05:00,NVDA,938.0,1.0,-0.5299999999999727
2024-03-07 18:10:00-05:00,NVDA,937.8,1.0,-0.20000000000004547
2024-03-07 18:15:00-05:00,NVDA,938.175,1.0,0.375
2024-03-07 18:20:00-05:00,NVDA,937.985,1.0,-0.18999999999994088
2024-03-07 18:25:00-05:00,NVDA,938.5,1.0,0.5149999999999864
2024-03-07 18:30:00-05:00,NVDA,939.82,1.0,1.32000000000005
2024-03-07 18:35:00-05:00,NVDA,940.04,1.0,0.2199999999999136
2024-03-07 18:40:00-05:00,NVDA,939.9,1.0,-0.13999999999998636
2024-03-07 18:45:00-05:00,NVDA,939.8,1.0,-0.10000000000002274
2024-03-07 18:50:00-05:00,NVDA,941.78,1.0,1.9800000000000182
2024-03-07 18:55:00-05:00,NVDA,942.53,1.0,0.75
2024-03-08 04:00:00-05:00,NVDA,957.47,1.0,14.940000000000055
2024-03-08 04:05:00-05:00,NVDA,956.69,1.0,-0.7799999999999727
2024-03-08 04:10:00-05:00,NVDA,957.35,1.0,0.6599999999999682
2024-03-08 04:15:00-05:00,NVDA,956.04,1.0,-1.3100000000000591
2024-03-08 04:20:00-05:00,NVDA,958.35,1.0,2.310000000000059
2024-03-08 04:25:00-05:00,NVDA,957.91,1.0,-0.44000000000005457
2024-03-08 04:30:00-05:00,NVDA,958.49,1.0,0.5800000000000409
2024-03-08 04:35:00-05:00,NVDA,957.2,1.0,-1.2899999999999636
2024-03-08 04:40:00-05:00,NVDA,956.0,1.0,-1.2000000000000455
2024-03-08 04:45:00-05:00,NVDA,956.49,1.0,0.4900000000000091
2024-03-08 04:50:00-05:00,NVDA,956.4,1.0,-0.09000000000003183
2024-03-08 04:55:00-05:00,NVDA,956.0,1.0,-0.39999999999997726
2024-03-08 05:00:00-05:00,NVDA,955.5,1.0,-0.5
2024-03-08 05:05:00-05:00,NVDA,954.76,1.0,-0.7400000000000091
2024-03-08 05:10:00-05:00,NVDA,954.8,1.0,0.03999999999996362
2024-03-08 05:15:00-05:00,NVDA,954.7,1.0,-0.09999999999990905
2024-03-08 05:20:00-05:00,NVDA,954.75,1.0,0.049999999999954525
2024-03-08 05:25:00-05:00,NVDA,956.55,1.0,1.7999999999999545
2024-03-08 05:30:00-05:00,NVDA,956.48,1.0,-0.06999999999993634
2024-03-08 05:35:00-05:00,NVDA,956.85,1.0,0.37000000000000455
2024-03-08 05:40:00-05:00,NVDA,956.2,1.0,-0.6499999999999773
2024-03-08 05:45:00-05:00,NVDA,956.3,1.0,0.09999999999990905
2024-03-08 05:50:00-05:00,NVDA,954.8,1.0,-1.5
2024-03-08 05:55:00-05:00,NVDA,954.71,1.0,-0.08999999999991815
2024-03-08 06:00:00-05:00,NVDA,953.87,1.0,-0.8400000000000318
2024-03-08 06:05:00-05:00,NVDA,954.73,1.0,0.8600000000000136
2024-03-08 06:10:00-05:00,NVDA,955.22,1.0,0.4900000000000091
2024-03-08 06:15:00-05:00,NVDA,956.4,1.0,1.17999999999995
2024-03-08 06:20:00-05:00,NVDA,955.0,1.0,-1.3999999999999773
2024-03-08 06:25:00-05:00,NVDA,954.11,1.0,-0.8899999999999864
2024-03-08 06:30:00-05:00,NVDA,954.47,1.0,0.36000000000001364
2024-03-08 06:35:00-05:00,NVDA,953.85,1.0,-0.6200000000000045
2024-03-08 06:40:00-05:00,NVDA,955.8,1.0,1.9499999999999318
2024-03-08 06:45:00-05:00,NVDA,953.78,1.0,-2.019999999999982
2024-03-08 06:50:00-05:00,NVDA,953.36,1.0,-0.4199999999999591
2024-03-08 06:55:00-05:00,NVDA,953.03,1.0,-0.3300000000000409
2024-03-08 07:00:00-05:00,NVDA,951.69,1.0,-1.3399999999999181
2024-03-08 07:05:00-05:00,NVDA,953.12,1.0,1.42999999999995
2024-03-08 07:10:00-05:00,NVDA,954.19,1.0,1.07000000000005
2024-03-08 07:15:00-05:00,NVDA,951.75,1.0,-2.4400000000000546
2024-03-08 07:20:00-05:00,NVDA,951.99,1.0,0.2400000000000091
2024-03-08 07:25:00-05:00,NVDA,952.91,1.0,0.9199999999999591
2024-03-08 07:30:00-05:00,NVDA,951.93,1.0,-0.9800000000000182
2024-03-08 07:35:00-05:00,NVDA,950.48,1.0,-1.4499999999999318
2024-03-08 07:40:00-05:00,NVDA,948.51,1.0,-1.9700000000000273
2024-03-08 07:45:00-05:00,NVDA,948.39,1.0,-0.12000000000000455
2024-03-08 07:50:00-05:00,NVDA,946.081,1.0,-2.308999999999969
2024-03-08 07:55:00-05:00,NVDA,943.37,1.0,-2.7110000000000127
2024-03-08 08:00:00-05:00,NVDA,958.49,1.0,15.120000000000005
2024-03-08 08:05:00-05:00,NVDA,946.89,1.0,-11.600000000000023
2024-03-08 08:10:00-05:00,NVDA,948.0,1.0,1.1100000000000136
2024-03-08 08:15:00-05:00,NVDA,945.85,1.0,-2.1499999999999773
2024-03-08 08:20:00-05:00,NVDA,947.95,1.0,2.1000000000000227
2024-03-08 08:25:00-05:00,NVDA,947.8,1.0,-0.15000000000009095
2024-03-08 08:30:00-05:00,NVDA,950.85,1.0,3.050000000000068
2024-03-08 08:35:00-05:00,NVDA,949.76,1.0,-1.0900000000000318
2024-03-08 08:40:00-05:00,NVDA,951.5964,1.0,1.836400000000026
2024-03-08 08:45:00-05:00,NVDA,952.23,1.0,0.6336000000000013
2024-03-08 08:50:00-05:00,NVDA,953.805,1.0,1.5749999999999318
2024-03-08 08:55:00-05:00,NVDA,953.2,1.0,-0.6049999999999045
2024-03-08 09:00:00-05:00,NVDA,953.65,1.0,0.4499999999999318
2024-03-08 09:05:00-05:00,NVDA,952.23,1.0,-1.419999999999959
2024-03-08 09:10:00-05:00,NVDA,952.78,1.0,0.5499999999999545
2024-03-08 09:30:00-05:00,NVDA,958.0599975585938,1.0,5.279997558593777
2024-03-08 09:35:00-05:00,NVDA,954.8900146484375,1.0,-3.16998291015625
2024-03-08 09:40:00-05:00,NVDA,950.913818359375,1.0,-3.9761962890625
2024-03-08 09:45:00-05:00,NVDA,956.5100708007812,1.0,5.59625244140625
2024-03-08 09:50:00-05:00,NVDA,955.7999877929688,1.0,-0.7100830078125
2024-03-08 09:55:00-05:00,NVDA,957.0466918945312,1.0,1.2467041015625
2024-03-08 10:00:00-05:00,NVDA,960.780029296875,1.0,3.73333740234375
2024-03-08 10:05:00-05:00,NVDA,967.4500122070312,1.0,6.66998291015625
2024-03-08 10:10:00-05:00,NVDA,966.34130859375,1.0,-1.10870361328125
2024-03-08 10:15:00-05:00,NVDA,963.84619140625,1.0,-2.4951171875
2024-03-08 10:20:00-05:00,NVDA,965.6890869140625,1.0,1.8428955078125
2024-03-08 10:25:00-05:00,NVDA,972.0999755859375,1.0,6.410888671875
2024-03-08 10:30:00-05:00,NVDA,969.219970703125,1.0,-2.8800048828125
2024-03-08 10:35:00-05:00,NVDA,958.6199951171875,1.0,-10.5999755859375
